234	-48.310989	0.001615	401.253906
235	-51.300381	0.001256	376.175568
236	-53.244522	0.000926	376.175568
237	-55.836040	0.000811	225.705322
238	-51.409832	0.001106	351.097168
239	-55.565868	0.000799	326.018799
240	-51.298237	0.001135	225.705322
241	-49.395233	0.001472	275.862061
242	-55.806618	0.000819	376.175568
243	-52.699921	0.001094	777.429443
244	-36.375271	0.006673	727.272766
245	-25.841488	0.022056	401.253906
246	-18.341221	0.046418	752.351135
247	-15.750380	0.063816	852.664612
248	-13.889057	0.075977	652.037598
249	-12.855668	0.085421	601.880859
250	-12.389400	0.092627	601.880859
251	-12.219202	0.098913	501.567413
252	-11.851727	0.101688	476.489044
253	-11.844272	0.098707	652.037598
254	-11.592034	0.098049	652.037598
255	-11.283923	0.102324	426.332306
256	-10.523764	0.115964	376.175568
257	-9.931395	0.127384	351.097168
258	-10.087723	0.132344	351.097168
259	-10.311870	0.135541	376.175568
260	-10.381732	0.132989	351.097168
261	-11.048760	0.113909	351.097168
262	-12.409602	0.096217	401.253906
263	-13.629899	0.081055	376.175568
264	-14.580220	0.073814	326.018799
265	-14.466681	0.072901	351.097168
266	-14.799380	0.071690	451.410645
267	-14.556758	0.077636	526.645752
268	-14.693133	0.079813	702.194336
269	-14.387546	0.081657	752.351135
270	-14.696306	0.081457	702.194336
271	-15.542151	0.074931	902.821289
272	-15.636834	0.072348	852.664612
273	-15.999647	0.071820	677.115967
274	-16.063402	0.069477	601.880859
275	-16.783142	0.066657	376.175568
276	-15.574594	0.069485	351.097168
277	-14.917805	0.072268	451.410645
278	-15.233792	0.070172	426.332306
279	-14.865475	0.073860	376.175568
280	-15.010181	0.073125	300.940430
281	-16.117039	0.065792	300.940430
282	-17.165794	0.059313	275.862061
283	-18.172363	0.055546	275.862061
284	-18.676826	0.052982	275.862061
285	-19.534399	0.050761	351.097168
286	-20.770485	0.044352	326.018799
287	-19.306362	0.051966	275.862061
288	-19.110134	0.052479	326.018799
289	-18.818584	0.051515	376.175568
290	-18.638214	0.049899	351.097168
291	-18.599010	0.046068	451.410645
292	-20.091455	0.039527	526.645752
293	-19.412235	0.042545	576.802490
294	-21.057247	0.038713	551.724121
295	-21.426340	0.037695	451.410645
296	-23.394590	0.031583	426.332306
297	-24.527023	0.027897	476.489044
298	-27.588676	0.019184	727.272766
299	-29.587116	0.014854	777.429443
300	-30.135523	0.013267	927.899658
301	-33.138535	0.009473	2106.583008
302	-35.156208	0.007756	3034.482666
303	-32.994827	0.009606	2959.247559
304	-34.744324	0.007887	3235.109863
305	-37.881424	0.005804	3260.187988
306	-37.895332	0.005521	2909.091064
307	-40.444199	0.004324	2909.091064
308	-38.513092	0.005139	2457.680176
309	-39.237156	0.005082	2407.523438
310	-37.544071	0.005905	2633.228760
311	-34.673630	0.008087	1529.780518
312	-32.867382	0.009777	626.959290
313	-31.646400	0.011399	626.959290
314	-32.055836	0.011063	601.880859
315	-33.659996	0.008940	551.724121
316	-37.915966	0.005605	652.037598
317	-41.822533	0.003706	702.194336
318	-40.234016	0.004575	501.567413
319	-40.054268	0.004791	451.410645
320	-40.807262	0.003835	526.645752
321	-43.926704	0.002890	576.802490
322	-40.278385	0.004479	501.567413
323	-42.211994	0.003623	526.645752
324	-43.592369	0.003029	702.194336
325	-44.689728	0.002507	1454.545532
326	-47.256809	0.001856	2307.209961
327	-47.681381	0.001793	2081.504639
328	-48.471474	0.001701	1830.721069
329	-48.658577	0.001734	1579.937378
330	-47.377010	0.001873	1655.172485
331	-49.075748	0.001574	2382.445068
332	-45.015644	0.002360	2257.053467
333	-48.117764	0.001771	1880.877686
334	-51.462204	0.001130	2056.426270
335	-51.131840	0.001134	1529.780518
336	-53.649040	0.000936	1103.448242
337	-52.345150	0.000988	1078.369873
338	-57.232620	0.000643	1053.291504
339	-57.897404	0.000558	1053.291504
340	-51.562687	0.001123	501.567413
341	-52.204426	0.001131	175.548584
342	-54.042835	0.000975	250.783707
343	-52.119556	0.001132	376.175568
344	-46.570030	0.002190	175.548584
345	-48.206112	0.001804	175.548584
346	-52.816429	0.001121	175.548584
347	-51.496376	0.001262	250.783707
348	-48.621422	0.001716	275.862061
349	-47.362389	0.002043	175.548584
350	-49.573196	0.001340	351.097168
351	-53.881672	0.000985	250.783707
352	-55.494217	0.000778	300.940430
353	-52.925808	0.001015	351.097168
354	-51.834484	0.001251	75.235107
355	-52.180363	0.001103	225.705322
356	-54.732620	0.000843	351.097168
357	-52.068138	0.001118	225.705322
358	-53.033970	0.001020	225.705322
359	-50.939938	0.001306	225.705322
360	-48.980457	0.001668	225.705322
361	-54.197792	0.000909	225.705322
362	-56.372299	0.000773	326.018799
363	-40.729523	0.003361	827.586243
364	-27.315487	0.012221	1454.545532
365	-42.806900	0.003499	978.056458
366	-37.300331	0.005361	476.489044
367	-30.991779	0.012103	752.351135
368	-23.378727	0.028274	1028.213135
369	-20.122643	0.043678	1003.134827
370	-16.728155	0.065420	501.567413
371	-15.807549	0.077929	275.862061
372	-15.360033	0.080252	250.783707
373	-16.650555	0.068531	150.470215
374	-18.073797	0.062058	100.313477
375	-22.324480	0.037249	501.567413
376	-29.485704	0.014787	2282.131592
377	-31.510485	0.011198	4263.322754
378	-30.983130	0.011428	3410.658447
379	-34.970596	0.007776	1103.448242
380	-38.796886	0.005088	326.018799
381	-43.854637	0.003298	626.959290
382	-39.325661	0.004672	927.899658
383	-42.922256	0.003291	1078.369873
384	-41.081211	0.003828	1931.034424
385	-38.481014	0.005486	2357.366699
386	-30.263519	0.013724	1103.448242
387	-21.550699	0.033782	175.548584
388	-18.031487	0.050558	351.097168
389	-16.802275	0.058722	426.332306
390	-18.480949	0.051222	401.253906
391	-19.324570	0.046698	300.940430
392	-20.175180	0.043180	175.548584
393	-24.221312	0.028731	275.862061
394	-30.366148	0.013941	1605.015625
395	-32.818096	0.009738	3385.579834
396	-32.989525	0.009623	4213.166016
397	-34.760727	0.008269	4213.166016
398	-33.532486	0.009359	4388.714844
399	-34.172630	0.008607	4815.046875
400	-35.822132	0.007050	4664.577148
401	-40.618031	0.004280	3410.658447
402	-30.144009	0.013376	1178.683350
403	-20.870604	0.038285	150.470215
404	-17.116726	0.058498	225.705322
405	-17.156034	0.060612	200.626953
406	-17.245430	0.060811	200.626953
407	-17.233288	0.059366	225.705322
408	-17.320520	0.060658	200.626953
409	-15.010044	0.082696	200.626953
410	-13.509484	0.100747	225.705322
411	-13.728296	0.099866	225.705322
412	-13.496678	0.101242	275.862061
413	-15.737792	0.078701	275.862061
414	-16.321877	0.070136	275.862061
415	-17.258137	0.063651	376.175568
416	-16.524473	0.066265	426.332306
417	-15.812106	0.073806	426.332306
418	-15.173204	0.077637	426.332306
419	-15.499789	0.073646	401.253906
420	-16.452175	0.065163	401.253906
421	-20.111387	0.042362	326.018799
422	-26.931854	0.019962	326.018799
423	-35.625999	0.007630	326.018799
424	-36.875729	0.006866	200.626953
425	-38.707081	0.004620	275.862061
426	-43.648121	0.002981	376.175568
427	-43.573540	0.002763	376.175568
428	-37.091816	0.005505	601.880859
429	-34.432716	0.008688	652.037598
430	-31.302132	0.012052	501.567413
431	-25.333673	0.023820	551.724121
432	-22.384758	0.032512	551.724121
433	-20.907030	0.040914	576.802490
434	-18.322737	0.050651	476.489044
435	-17.618168	0.053838	376.175568
436	-17.493494	0.051190	426.332306
437	-17.351276	0.051871	476.489044
438	-17.642309	0.051992	476.489044
439	-17.583344	0.054485	376.175568
440	-18.866110	0.050338	300.940430
441	-18.868767	0.052491	275.862061
442	-18.798702	0.055588	326.018799
443	-18.859684	0.054305	401.253906
444	-17.413408	0.061970	300.940430
445	-16.532238	0.067489	225.705322
446	-16.280100	0.066721	275.862061
447	-16.675276	0.061318	275.862061
448	-17.960669	0.053675	275.862061
449	-17.577116	0.056270	225.705322
450	-17.277630	0.058252	225.705322
451	-18.338402	0.054673	326.018799
452	-18.462444	0.057348	300.940430
453	-18.922089	0.053071	275.862061
454	-19.848928	0.048390	225.705322
455	-18.422522	0.056148	175.548584
456	-23.618963	0.029516	300.940430
457	-27.763123	0.018858	351.097168
458	-30.275557	0.013760	426.332306
459	-31.021347	0.012744	551.724121
460	-28.663502	0.016431	551.724121
461	-27.337955	0.020095	501.567413
462	-29.865622	0.014559	476.489044
463	-33.827728	0.008646	551.724121
464	-34.002758	0.008909	576.802490
465	-33.116993	0.009970	476.489044
466	-34.428013	0.008685	626.959290
467	-34.673832	0.007633	927.899658
468	-37.777000	0.005849	727.272766
469	-43.061169	0.003000	551.724121
470	-47.091541	0.001890	702.194336
471	-48.165081	0.001774	877.742920
472	-49.668072	0.001493	652.037598
473	-48.280663	0.001634	351.097168
474	-49.240761	0.001458	501.567413
475	-53.990459	0.000942	501.567413
476	-52.564934	0.001167	250.783707
477	-50.203201	0.001602	100.313477
478	-48.198795	0.001859	100.313477
479	-50.574860	0.001388	551.724121
480	-49.667515	0.001426	1203.761719
481	-53.589520	0.000928	1454.545532
482	-52.393929	0.001015	1153.604980
483	-49.838314	0.001387	827.586243
484	-51.339008	0.001138	978.056458
485	-55.187477	0.000810	1053.291504
486	-48.529873	0.001703	652.037598
487	-46.353378	0.002205	1028.213135
488	-50.116688	0.001365	1454.545532
489	-50.640938	0.001354	752.351135
490	-51.010490	0.001285	877.742920
491	-54.274998	0.000882	1128.526733
492	-49.015038	0.001558	601.880859
493	-52.658009	0.001187	401.253906
494	-50.993134	0.001394	275.862061
495	-48.887806	0.001688	200.626953
496	-50.666500	0.001469	150.470215
497	-51.893063	0.001378	50.156738
498	-50.917820	0.001376	100.313477
499	-58.462700	0.000616	401.253906
500	-53.687000	0.000940	426.332306
501	-53.158276	0.001112	275.862061
502	-54.678654	0.000900	300.940430
503	-53.505432	0.000879	401.253906
504	-51.245518	0.001230	501.567413
505	-51.754894	0.001229	275.862061
506	-51.984264	0.001236	125.391853
507	-48.076397	0.001916	125.391853
508	-39.609882	0.004803	175.548584
509	-30.048450	0.013712	275.862061
510	-24.581911	0.024745	576.802490
511	-22.992685	0.030653	626.959290
512	-22.412937	0.034896	476.489044
513	-20.973963	0.040288	626.959290
514	-19.376741	0.046435	877.742920
515	-18.911486	0.049947	802.507812
516	-17.626280	0.059199	576.802490
517	-17.754599	0.058177	351.097168
518	-16.227198	0.074025	225.705322
519	-14.305378	0.093531	200.626953
520	-13.632318	0.101143	200.626953
521	-14.000366	0.097989	200.626953
522	-14.600924	0.091921	200.626953
523	-14.354833	0.092839	225.705322
524	-14.709553	0.086159	225.705322
525	-15.859034	0.071634	300.940430
526	-15.547250	0.068686	376.175568
527	-15.113115	0.072101	326.018799
528	-15.802506	0.067005	250.783707
529	-16.079708	0.064960	225.705322
530	-16.200542	0.064734	376.175568
531	-16.643932	0.057949	1429.467041
532	-25.704178	0.023634	3385.579834
533	-22.804190	0.030706	3786.833740
534	-22.372101	0.033917	3460.814941
535	-23.128056	0.029132	3034.482666
536	-26.280521	0.022393	1429.467041
537	-22.930855	0.033154	476.489044
538	-17.657602	0.054427	476.489044
539	-17.945091	0.054210	476.489044
540	-17.818411	0.056095	551.724121
541	-16.888247	0.061460	601.880859
542	-15.509373	0.070090	401.253906
543	-17.250978	0.058003	326.018799
544	-17.163132	0.057292	275.862061
545	-14.377730	0.076886	200.626953
546	-15.993208	0.067041	225.705322
547	-16.741226	0.058100	275.862061
548	-16.801905	0.058838	376.175568
549	-16.179716	0.063869	551.724121
550	-16.151543	0.062196	702.194336
551	-16.815784	0.061167	702.194336
552	-17.249657	0.059207	702.194336
553	-16.769686	0.064110	501.567413
554	-17.107208	0.065226	250.783707
555	-17.053970	0.066858	300.940430
556	-15.864542	0.073544	326.018799
557	-15.375553	0.078770	250.783707
558	-14.482178	0.085311	275.862061
559	-13.810181	0.084778	275.862061
560	-15.970675	0.068562	326.018799
561	-16.272661	0.064287	376.175568
562	-16.160395	0.064374	426.332306
563	-16.011536	0.065145	376.175568
564	-20.194660	0.045154	426.332306
565	-21.768818	0.037856	802.507812
566	-27.352354	0.019253	1253.918579
567	-30.680161	0.012436	1880.877686
568	-32.303520	0.010406	2808.777344
569	-33.601044	0.009256	3435.736572
570	-34.297157	0.008556	3786.833740
571	-34.174088	0.008484	4112.852539
572	-36.396942	0.006607	3510.971680
573	-34.866085	0.007400	2106.583008
574	-26.688284	0.017336	1379.310425
575	-23.482582	0.025824	1178.683350
576	-23.522020	0.026843	752.351135
577	-21.637110	0.032002	626.959290
578	-20.685375	0.033618	727.272766
579	-19.913277	0.037655	702.194336
580	-20.118015	0.038448	626.959290
581	-20.341566	0.038666	727.272766
582	-20.485514	0.039315	652.037598
583	-20.840540	0.039962	476.489044
584	-21.589565	0.038235	376.175568
585	-24.679256	0.024868	426.332306
586	-33.704639	0.008925	852.664612
587	-37.722595	0.006177	1103.448242
588	-28.210934	0.015575	927.899658
589	-29.753307	0.013470	626.959290
590	-24.726547	0.020528	476.489044
591	-23.758024	0.025397	426.332306
592	-22.665264	0.031067	401.253906
593	-22.168949	0.035915	376.175568
594	-22.193758	0.035422	426.332306
595	-21.957857	0.034212	476.489044
596	-22.878334	0.029931	426.332306
597	-21.290798	0.035624	526.645752
598	-22.033115	0.033544	426.332306
599	-24.122618	0.029205	376.175568
600	-27.476908	0.018007	752.351135
601	-31.047348	0.009819	802.507812
602	-34.570007	0.007781	501.567413
603	-35.757004	0.006590	551.724121
604	-37.568016	0.005704	601.880859
605	-37.244915	0.006442	476.489044
606	-35.612362	0.007485	426.332306
607	-38.432739	0.005164	426.332306
608	-43.229465	0.003012	300.940430
609	-50.853287	0.001375	326.018799
610	-46.199196	0.001957	476.489044
611	-53.976013	0.001013	351.097168
612	-52.385303	0.001119	225.705322
613	-50.166054	0.001440	225.705322
614	-53.483387	0.000887	351.097168
615	-53.354084	0.001077	250.783707
616	-48.286934	0.001659	50.156738
617	-52.791817	0.001114	150.470215
618	-51.287727	0.001223	275.862061
619	-52.608307	0.001101	200.626953
620	-49.764992	0.001354	75.235107
621	-49.161209	0.001486	175.548584
622	-51.655506	0.001204	225.705322
623	-52.357677	0.001204	150.470215
624	-51.474556	0.001305	401.253906
625	-54.272518	0.000771	877.742920
626	-50.620407	0.001166	777.429443
627	-56.275551	0.000743	576.802490
628	-53.693600	0.000935	426.332306
629	-54.613400	0.000925	100.313477
630	-49.233410	0.001475	150.470215
631	-49.435593	0.001529	225.705322
632	-54.568657	0.000937	275.862061
633	-49.328003	0.001455	225.705322
634	-50.385506	0.001438	75.235107
635	-44.708786	0.002319	50.156738
636	-52.337715	0.001114	225.705322
637	-49.835762	0.001411	401.253906
638	-56.317467	0.000738	827.586243
639	-48.364334	0.001504	652.037598
640	-50.384262	0.001578	75.235107
641	-51.649071	0.001181	125.391853
642	-49.424675	0.001479	100.313477
643	-50.064716	0.001608	50.156738
644	-54.461964	0.000903	426.332306
645	-52.705669	0.001031	526.645752
646	-51.614227	0.001215	200.626953
647	-49.868061	0.001507	150.470215
648	-47.423389	0.002062	175.548584
649	-48.628063	0.001887	125.391853
650	-47.474201	0.001648	326.018799
651	-49.607182	0.001566	376.175568
652	-45.946526	0.002220	225.705322
653	-56.850430	0.000712	476.489044
654	-49.065128	0.001514	351.097168
655	-48.730774	0.001702	275.862061
656	-51.208134	0.001360	326.018799
657	-47.267132	0.001940	150.470215
658	-48.956722	0.001752	200.626953
659	-50.331291	0.001549	326.018799
660	-48.069851	0.001870	225.705322
661	-46.895313	0.002179	175.548584
662	-49.475639	0.001699	250.783707
663	-50.704456	0.001216	1003.134827
664	-41.566795	0.003030	1680.250732
665	-31.239908	0.009155	1278.996826
666	-45.011257	0.002590	827.586243
667	-46.559837	0.002133	652.037598
668	-51.902649	0.001263	802.507812
